time,stamp_sonde,stamp_ros,latitude,longitude,temperature,conductivity
1467928767505320000,1467942870000000000,1467928767482630000,34.1091081667,-117.712885667,27.2369995117,687.08001709
1467928773505650000,1467942872000000000,1467928773481250000,34.1091075,-117.712887,27.218000412,687.030029297
1467928779508070000,1467942876000000000,1467928779482290000,34.1091071667,-117.712887667,27.1790008545,686.91998291
1467928785510040000,1467942878000000000,1467928785483780000,34.1091076667,-117.712886833,27.1590003967,686.820007324
1467928791511780000,1467942882000000000,1467928791480840000,34.1091068333,-117.712886667,27.1189994812,686.640014648
1467928797513410000,1467942884000000000,1467928797481660000,34.1091063333,-117.712886333,27.1000003815,686.570007324
1467928803514360000,1467942888000000000,1467928803481710000,34.1091056667,-117.712885167,27.0690002441,686.409973145
1467928809515640000,1467942890000000000,1467928809482910000,34.1091058333,-117.7128835,27.0580005646,686.349975586
1467928815517030000,1467942894000000000,1467928815482600000,34.109107,-117.712881167,27.0489997864,686.260009766
1467928821484920000,1467942896000000000,1467928821481620000,34.1091081667,-117.7128805,27.0480003357,686.229980469
1467928827486250000,1467942900000000000,1467928827481600000,34.1091081667,-117.71288,27.0429992676,686.219970703
1467928833487460000,1467942902000000000,1467928833485570000,34.1091075,-117.712879,27.0380001068,686.179992676
1467928839488830000,1467942906000000000,1467928839485530000,34.1091076667,-117.7128785,27.0310001373,686.119995117
1467928845489970000,1467942908000000000,1467928845484590000,34.1091095,-117.712878,27.031999588,686.090026855
1467928851491220000,1467942912000000000,1467928851485100000,34.1091115,-117.712877833,27.0489997864,686.049987793
1467928857492500000,1467942914000000000,1467928857486230000,34.1091131667,-117.712879,27.063999176,686.070007324
1467928863493890000,1467942918000000000,1467928863486790000,34.1091153333,-117.712879333,27.1060009003,686.190002441
1467928869495210000,1467942920000000000,1467928869487440000,34.109116,-117.71288,27.1280002594,686.280029297
1467928875496630000,1467942924000000000,1467928875487110000,34.1091165,-117.712880833,27.1700000763,686.400024414
1467928881499910000,1467942926000000000,1467928881486500000,34.109117,-117.7128805,27.1909999847,686.450012207
1467928887501340000,1467942930000000000,1467928887488380000,34.109117,-117.7128805,27.2299995422,686.549987793
1467928893503400000,1467942932000000000,1467928893487650000,34.1091178333,-117.712880833,27.2460002899,686.599975586
1467928899504590000,1467942936000000000,1467928899488030000,34.1091183333,-117.712882167,27.2770004272,686.700012207
1467928905505950000,1467942938000000000,1467928905488860000,34.1091188333,-117.712882,27.2910003662,686.75
1467928911507680000,1467942942000000000,1467928911489130000,34.1091195,-117.712881833,27.3129997253,686.840026855
1467928917508840000,1467942944000000000,1467928917487040000,34.1091203333,-117.7128815,27.3159999847,686.880004883
1467928923510110000,1467942948000000000,1467928923489420000,34.1091195,-117.712881167,27.3150005341,686.929992676
1467928929511300000,1467942950000000000,1467928929488860000,34.1091188333,-117.712880167,27.3120002747,686.950012207
1467928935512490000,1467942954000000000,1467928935490260000,34.1091191667,-117.712879,27.3010005951,686.909973145
1467928941513820000,1467942956000000000,1467928941488830000,34.1091196667,-117.712878167,27.2919998169,686.859985352
1467928947515100000,1467942960000000000,1467928947489270000,34.10912,-117.712877833,27.267999649,686.780029297
1467928953489660000,1467942962000000000,1467928953485870000,34.10912,-117.712876667,27.2530002594,686.719970703
1467928959490770000,1467942966000000000,1467928959485750000,34.1091205,-117.712876167,27.2229995728,686.559997559
1467928965491960000,1467942968000000000,1467928965487870000,34.1091216667,-117.712876,27.2119998932,686.530029297
1467928971493260000,1467942972000000000,1467928971488450000,34.1091216667,-117.712874,27.2110004425,686.489990234
1467928977494490000,1467942974000000000,1467928977487960000,34.1091226667,-117.712873833,27.2189998627,686.469970703
1467928983495930000,1467942978000000000,1467928983488030000,34.1091236667,-117.7128725,27.2390003204,686.460021973
1467928989497070000,1467942980000000000,1467928989486730000,34.1091238333,-117.712872167,27.2490005493,686.469970703
1467928995498980000,1467942984000000000,1467928995488880000,34.1091245,-117.712872167,27.2730007172,686.5
1467929001500310000,1467942986000000000,1467929001485430000,34.1091255,-117.712872,27.2870006561,686.520019531
1467929007501570000,1467942990000000000,1467929007490020000,34.1091256667,-117.712871833,27.3090000153,686.609985352
1467929013503000000,1467942992000000000,1467929013487130000,34.1091255,-117.7128705,27.3190002441,686.650024414
1467929019504280000,1467942996000000000,1467929019486790000,34.1091253333,-117.71287,27.3309993744,686.729980469
1467929025505440000,1467942998000000000,1467929025488600000,34.1091255,-117.712868833,27.3309993744,686.760009766
1467929031506650000,1467943002000000000,1467929031487960000,34.109125,-117.712867667,27.3269996643,686.859985352
1467929037507860000,1467943004000000000,1467929037488160000,34.1091248333,-117.712866667,27.3229999542,686.91998291
1467929043509240000,1467943008000000000,1467929043486820000,34.1091246667,-117.712866833,27.3080005646,687
1467929049511470000,1467943010000000000,1467929049487910000,34.1091253333,-117.712868667,27.2980003357,687.020019531
1467929055512630000,1467943014000000000,1467929055487520000,34.1091251667,-117.712868167,27.2749996185,687
1467929061513840000,1467943016000000000,1467929061488680000,34.1091281667,-117.712869167,27.2619991302,686.969970703
1467929067515460000,1467943020000000000,1467929067488170000,34.1091296667,-117.712869833,27.2369995117,686.869995117
1467929073516610000,1467943022000000000,1467929073487420000,34.10913,-117.712869,27.2259998322,686.789978027
1467929079518080000,1467943026000000000,1467929079489410000,34.1091305,-117.712867667,27.2059993744,686.640014648
1467929085519510000,1467943028000000000,1467929085488020000,34.1091305,-117.712866667,27.1959991455,686.58001709
1467929091520980000,1467943032000000000,1467929091488460000,34.1091308333,-117.712865667,27.1779994965,686.489990234
1467929097522070000,1467943034000000000,1467929097491700000,34.1091315,-117.712866667,27.1700000763,686.520019531
1467929103489970000,1467943038000000000,1467929103486430000,34.1091321667,-117.712866667,27.1539993286,686.619995117
1467929109491370000,1467943040000000000,1467929109488130000,34.1091328333,-117.712867167,27.1459999084,686.690002441
1467929115492460000,1467943044000000000,1467929115485030000,34.1091323333,-117.712865833,27.1299991608,686.799987793
1467929121493740000,1467943046000000000,1467929121489840000,34.1091328333,-117.712864333,27.1240005493,686.83001709
1467929127495850000,1467943050000000000,1467929127487440000,34.1091336667,-117.712865667,27.1130008698,686.869995117
1467929133497100000,1467943052000000000,1467929133485760000,34.1091348333,-117.712866333,27.1089992523,686.890014648
1467929139500220000,1467943056000000000,1467929139489240000,34.1091351667,-117.712866167,27.1040000916,686.929992676
1467929145501500000,1467943058000000000,1467929145488570000,34.1091356667,-117.712866,27.1019992828,686.950012207
1467929151502810000,1467943062000000000,1467929151489010000,34.109137,-117.712866,27.0979995728,686.969970703
1467929157504710000,1467943064000000000,1467929157489820000,34.1091373333,-117.712866333,27.0960006714,686.969970703
1467929163506600000,1467943068000000000,1467929163485310000,34.1091385,-117.7128665,27.0909996033,686.900024414
1467929169508030000,1467943070000000000,1467929169488960000,34.1091383333,-117.712866,27.0890007019,686.880004883
1467929175509130000,1467943074000000000,1467929175489730000,34.1091385,-117.712864833,27.0890007019,686.840026855
1467929181510420000,1467943076000000000,1467929181488840000,34.109139,-117.712865167,27.0879993439,686.83001709
1467929187511710000,1467943080000000000,1467929187488690000,34.1091398333,-117.712865167,27.0860004425,686.789978027
1467929193513010000,1467943082000000000,1467929193493110000,34.1091405,-117.712866333,27.0839996338,686.770019531
1467929199514610000,1467943086000000000,1467929199487820000,34.1091421667,-117.712868167,27.0760002136,686.690002441
1467929205515480000,1467943088000000000,1467929205492860000,34.1091431667,-117.7128685,27.0709991455,686.640014648
1467929211516600000,1467943092000000000,1467929211488610000,34.1091438333,-117.712869167,27.0629997253,686.549987793
1467929217517930000,1467943094000000000,1467929217487650000,34.1091441667,-117.7128695,27.0580005646,686.530029297
1467929223521120000,1467943098000000000,1467929223488730000,34.1091435,-117.712868667,27.045999527,686.489990234
1467929229522420000,1467943100000000000,1467929229489030000,34.109144,-117.712869,27.0370006561,686.469970703
1467929235523630000,1467943104000000000,1467929235490630000,34.1091446667,-117.712867833,27.0149993896,686.450012207
1467929241490870000,1467943106000000000,1467929241489580000,34.109145,-117.712867833,27.0030002594,686.440002441
1467929247491980000,1467943110000000000,1467929247488410000,34.1091445,-117.712868,26.9769992828,686.41998291
1467929253493170000,1467943112000000000,1467929253490450000,34.1091435,-117.7128675,26.9659996033,686.400024414
1467929259494330000,1467943116000000000,1467929259491270000,34.1091431667,-117.712866167,26.9519996643,686.309997559
1467929265496810000,1467943118000000000,1467929265492320000,34.1091436667,-117.712865833,26.9510002136,686.219970703
1467929271499880000,1467943122000000000,1467929271486880000,34.1091441667,-117.712865667,26.9580001831,685.960021973
1467929277502000000,1467943124000000000,1467929277490260000,34.1091436667,-117.712866,26.9650001526,685.83001709
1467929283503180000,1467943128000000000,1467929283488610000,34.1091431667,-117.712866167,26.9810009003,685.650024414
1467929289504280000,1467943130000000000,1467929289490720000,34.109143,-117.712865333,26.9890003204,685.599975586
1467929295505440000,1467943134000000000,1467929295488930000,34.1091438333,-117.712866167,27.0020008087,685.58001709
1467929301506990000,1467943136000000000,1467929301489130000,34.1091443333,-117.712866,27.0079994202,685.58001709
1467929307508290000,1467943140000000000,1467929307489510000,34.1091441667,-117.712864833,27.0219993591,685.570007324
1467929313509530000,1467943142000000000,1467929313492680000,34.1091436667,-117.712864167,27.031999588,685.549987793
1467929319510880000,1467943146000000000,1467929319488460000,34.1091428333,-117.712863333,27.045999527,685.530029297
1467929325512010000,1467943148000000000,1467929325490660000,34.1091433333,-117.712863333,27.0520000458,685.539978027
1467929331513150000,1467943152000000000,1467929331490590000,34.1091433333,-117.712863333,27.0620002747,685.570007324
1467928701520450000,1467942836000000000,1467928701482900000,34.1091438333,-117.712861833,27.1639995575,687.030029297
1467928707487820000,1467942840000000000,1467928707482980000,34.109144,-117.712860833,27.1830005646,687.049987793
1467928713489830000,1467942842000000000,1467928713482240000,34.1091443333,-117.7128605,27.1909999847,687.059997559
1467928719491200000,1467942846000000000,1467928719482320000,34.1091453333,-117.712859667,27.2049999237,687.059997559
1467928725493600000,1467942848000000000,1467928725481820000,34.1091451667,-117.712859333,27.2119998932,687.059997559
1467928731494990000,1467942852000000000,1467928731481400000,34.1091441667,-117.7128595,27.2280006409,687.059997559
1467928737496540000,1467942854000000000,1467928737482270000,34.1091431667,-117.712858667,27.2380008698,687.08001709
1467928743497730000,1467942858000000000,1467928743482210000,34.109143,-117.712858333,27.2619991302,687.109985352
1467928749499880000,1467942860000000000,1467928749481200000,34.109143,-117.712858833,27.2709999084,687.130004883
1467928755501120000,1467942864000000000,1467928755482760000,34.1091426667,-117.712858,27.2740001678,687.150024414
1467928761502810000,1467942866000000000,1467928761482390000,34.109143,-117.712858667,27.2670001984,687.150024414
1467928767505320000,1467942870000000000,1467928767482630000,34.1091426667,-117.7128585,27.2369995117,687.08001709
1467928773505650000,1467942872000000000,1467928773481250000,34.1091421667,-117.712857667,27.218000412,687.030029297
1467928779508070000,1467942876000000000,1467928779482290000,34.109142,-117.712858,27.1790008545,686.91998291
1467928785510040000,1467942878000000000,1467928785483780000,34.1091426667,-117.712858833,27.1590003967,686.820007324
1467928791511780000,1467942882000000000,1467928791480840000,34.1091421667,-117.7128575,27.1189994812,686.640014648
1467928797513410000,1467942884000000000,1467928797481660000,34.1091416667,-117.712856667,27.1000003815,686.570007324
1467928803514360000,1467942888000000000,1467928803481710000,34.109142,-117.712856833,27.0690002441,686.409973145
1467928809515640000,1467942890000000000,1467928809482910000,34.109142,-117.712857167,27.0580005646,686.349975586
1467928815517030000,1467942894000000000,1467928815482600000,34.1091421667,-117.7128565,27.0489997864,686.260009766
1467928821484920000,1467942896000000000,1467928821481620000,34.1091421667,-117.712856167,27.0480003357,686.229980469
1467928827486250000,1467942900000000000,1467928827481600000,34.1091415,-117.712855667,27.0429992676,686.219970703
1467928833487460000,1467942902000000000,1467928833485570000,34.1091416667,-117.712854,27.0380001068,686.179992676
1467928839488830000,1467942906000000000,1467928839485530000,34.1091413333,-117.712853333,27.0310001373,686.119995117
1467928845489970000,1467942908000000000,1467928845484590000,34.1091413333,-117.712852833,27.031999588,686.090026855
1467928851491220000,1467942912000000000,1467928851485100000,34.1091408333,-117.712851833,27.0489997864,686.049987793
1467928857492500000,1467942914000000000,1467928857486230000,34.1091398333,-117.712852,27.063999176,686.070007324
1467928863493890000,1467942918000000000,1467928863486790000,34.1091385,-117.712852,27.1060009003,686.190002441
1467928869495210000,1467942920000000000,1467928869487440000,34.1091386667,-117.712852667,27.1280002594,686.280029297
1467928875496630000,1467942924000000000,1467928875487110000,34.1091396667,-117.712852667,27.1700000763,686.400024414
1467928881499910000,1467942926000000000,1467928881486500000,34.1091401667,-117.712853,27.1909999847,686.450012207
1467928887501340000,1467942930000000000,1467928887488380000,34.109141,-117.712852833,27.2299995422,686.549987793
1467928893503400000,1467942932000000000,1467928893487650000,34.1091413333,-117.712851667,27.2460002899,686.599975586
1467928899504590000,1467942936000000000,1467928899488030000,34.1091415,-117.712852,27.2770004272,686.700012207
1467928905505950000,1467942938000000000,1467928905488860000,34.1091418333,-117.712851833,27.2910003662,686.75
1467928911507680000,1467942942000000000,1467928911489130000,34.1091421667,-117.712852333,27.3129997253,686.840026855
1467928917508840000,1467942944000000000,1467928917487040000,34.1091426667,-117.7128515,27.3159999847,686.880004883
1467928923510110000,1467942948000000000,1467928923489420000,34.1091425,-117.712851667,27.3150005341,686.929992676
1467928929511300000,1467942950000000000,1467928929488860000,34.109141,-117.712850167,27.3120002747,686.950012207
1467928935512490000,1467942954000000000,1467928935490260000,34.1091411667,-117.712850167,27.3010005951,686.909973145
1467928941513820000,1467942956000000000,1467928941488830000,34.1091411667,-117.712849167,27.2919998169,686.859985352
1467928947515100000,1467942960000000000,1467928947489270000,34.1091415,-117.712848833,27.267999649,686.780029297
1467928953489660000,1467942962000000000,1467928953485870000,34.1091421667,-117.712848333,27.2530002594,686.719970703
1467928959490770000,1467942966000000000,1467928959485750000,34.1091426667,-117.712849167,27.2229995728,686.559997559
1467928965491960000,1467942968000000000,1467928965487870000,34.1091421667,-117.712849333,27.2119998932,686.530029297
1467928971493260000,1467942972000000000,1467928971488450000,34.1091426667,-117.712849167,27.2110004425,686.489990234
1467928977494490000,1467942974000000000,1467928977487960000,34.109143,-117.712849333,27.2189998627,686.469970703
1467928983495930000,1467942978000000000,1467928983488030000,34.1091428333,-117.7128485,27.2390003204,686.460021973
1467928989497070000,1467942980000000000,1467928989486730000,34.1091433333,-117.712847333,27.2490005493,686.469970703
1467928995498980000,1467942984000000000,1467928995488880000,34.1091431667,-117.712846667,27.2730007172,686.5
1467929001500310000,1467942986000000000,1467929001485430000,34.1091433333,-117.712846833,27.2870006561,686.520019531
1467929007501570000,1467942990000000000,1467929007490020000,34.1091433333,-117.7128465,27.3090000153,686.609985352
1467929013503000000,1467942992000000000,1467929013487130000,34.1091421667,-117.712846,27.3190002441,686.650024414
1467929019504280000,1467942996000000000,1467929019486790000,34.1091415,-117.712845333,27.3309993744,686.729980469
1467929025505440000,1467942998000000000,1467929025488600000,34.1091416667,-117.712845167,27.3309993744,686.760009766
1467929031506650000,1467943002000000000,1467929031487960000,34.1091415,-117.712844333,27.3269996643,686.859985352
1467929037507860000,1467943004000000000,1467929037488160000,34.1091408333,-117.712842667,27.3229999542,686.91998291
1467929043509240000,1467943008000000000,1467929043486820000,34.1091406667,-117.7128425,27.3080005646,687
1467929049511470000,1467943010000000000,1467929049487910000,34.1091396667,-117.712841833,27.2980003357,687.020019531
1467929055512630000,1467943014000000000,1467929055487520000,34.1091395,-117.7128415,27.2749996185,687
1467929061513840000,1467943016000000000,1467929061488680000,34.10914,-117.712842,27.2619991302,686.969970703
1467929067515460000,1467943020000000000,1467929067488170000,34.10914,-117.712842167,27.2369995117,686.869995117
1467929073516610000,1467943022000000000,1467929073487420000,34.1091403333,-117.712841333,27.2259998322,686.789978027
1467929079518080000,1467943026000000000,1467929079489410000,34.1091406667,-117.712841,27.2059993744,686.640014648
1467929085519510000,1467943028000000000,1467929085488020000,34.1091406667,-117.7128405,27.1959991455,686.58001709
1467929091520980000,1467943032000000000,1467929091488460000,34.1091405,-117.712840167,27.1779994965,686.489990234
1467929097522070000,1467943034000000000,1467929097491700000,34.1091413333,-117.71284,27.1700000763,686.520019531
1467929103489970000,1467943038000000000,1467929103486430000,34.1091415,-117.7128405,27.1539993286,686.619995117
1467929109491370000,1467943040000000000,1467929109488130000,34.109141,-117.712840167,27.1459999084,686.690002441
1467929115492460000,1467943044000000000,1467929115485030000,34.1091398333,-117.712838833,27.1299991608,686.799987793
1467929121493740000,1467943046000000000,1467929121489840000,34.109139,-117.712838167,27.1240005493,686.83001709
1467929127495850000,1467943050000000000,1467929127487440000,34.1091385,-117.712838,27.1130008698,686.869995117
1467929133497100000,1467943052000000000,1467929133485760000,34.109138,-117.712837833,27.1089992523,686.890014648
1467929139500220000,1467943056000000000,1467929139489240000,34.109138,-117.712837667,27.1040000916,686.929992676
1467929145501500000,1467943058000000000,1467929145488570000,34.1091368333,-117.712837333,27.1019992828,686.950012207
1467929151502810000,1467943062000000000,1467929151489010000,34.1091363333,-117.712837167,27.0979995728,686.969970703
1467929157504710000,1467943064000000000,1467929157489820000,34.1091353333,-117.712837333,27.0960006714,686.969970703
1467929163506600000,1467943068000000000,1467929163485310000,34.1091336667,-117.712836,27.0909996033,686.900024414
1467929169508030000,1467943070000000000,1467929169488960000,34.109133,-117.712835,27.0890007019,686.880004883
1467929175509130000,1467943074000000000,1467929175489730000,34.1091331667,-117.712835,27.0890007019,686.840026855
1467929181510420000,1467943076000000000,1467929181488840000,34.109134,-117.7128355,27.0879993439,686.83001709
1467929187511710000,1467943080000000000,1467929187488690000,34.1091346667,-117.712835833,27.0860004425,686.789978027
1467929193513010000,1467943082000000000,1467929193493110000,34.1091338333,-117.7128355,27.0839996338,686.770019531
1467929199514610000,1467943086000000000,1467929199487820000,34.1091333333,-117.7128355,27.0760002136,686.690002441
1467929205515480000,1467943088000000000,1467929205492860000,34.1091333333,-117.712834833,27.0709991455,686.640014648
1467929211516600000,1467943092000000000,1467929211488610000,34.1091345,-117.712835333,27.0629997253,686.549987793
1467929217517930000,1467943094000000000,1467929217487650000,34.1091343333,-117.712835,27.0580005646,686.530029297
1467929223521120000,1467943098000000000,1467929223488730000,34.1091338333,-117.712834333,27.045999527,686.489990234
1467929229522420000,1467943100000000000,1467929229489030000,34.109133,-117.712832167,27.0370006561,686.469970703
1467929235523630000,1467943104000000000,1467929235490630000,34.1091318333,-117.712830333,27.0149993896,686.450012207
1467929241490870000,1467943106000000000,1467929241489580000,34.1091331667,-117.712831667,27.0030002594,686.440002441
1467929247491980000,1467943110000000000,1467929247488410000,34.1091338333,-117.712831833,26.9769992828,686.41998291
1467929253493170000,1467943112000000000,1467929253490450000,34.1091348333,-117.712831833,26.9659996033,686.400024414
1467929259494330000,1467943116000000000,1467929259491270000,34.109136,-117.712832167,26.9519996643,686.309997559
1467929265496810000,1467943118000000000,1467929265492320000,34.109137,-117.712833167,26.9510002136,686.219970703
1467929271499880000,1467943122000000000,1467929271486880000,34.1091375,-117.712833,26.9580001831,685.960021973
1467929277502000000,1467943124000000000,1467929277490260000,34.1091376667,-117.712832167,26.9650001526,685.83001709
1467929283503180000,1467943128000000000,1467929283488610000,34.109137,-117.7128315,26.9810009003,685.650024414
1467929289504280000,1467943130000000000,1467929289490720000,34.109137,-117.712831167,26.9890003204,685.599975586
1467929295505440000,1467943134000000000,1467929295488930000,34.109138,-117.712832333,27.0020008087,685.58001709
1467929301506990000,1467943136000000000,1467929301489130000,34.1091381667,-117.7128315,27.0079994202,685.58001709
1467929307508290000,1467943140000000000,1467929307489510000,34.1091381667,-117.712830667,27.0219993591,685.570007324
1467929313509530000,1467943142000000000,1467929313492680000,34.109139,-117.712830333,27.031999588,685.549987793
1467929319510880000,1467943146000000000,1467929319488460000,34.109141,-117.712831667,27.045999527,685.530029297
1467929325512010000,1467943148000000000,1467929325490660000,34.1091426667,-117.712833833,27.0520000458,685.539978027
1467929331513150000,1467943152000000000,1467929331490590000,34.1091441667,-117.712835333,27.0620002747,685.570007324
1467928701520450000,1467942836000000000,1467928701482900000,34.1091458333,-117.712837333,27.1639995575,687.030029297
1467928707487820000,1467942840000000000,1467928707482980000,34.1091466667,-117.712838833,27.1830005646,687.049987793
1467928713489830000,1467942842000000000,1467928713482240000,34.1091466667,-117.7128385,27.1909999847,687.059997559
1467928719491200000,1467942846000000000,1467928719482320000,34.1091453333,-117.712837167,27.2049999237,687.059997559
1467928725493600000,1467942848000000000,1467928725481820000,34.109145,-117.712836833,27.2119998932,687.059997559
1467928731494990000,1467942852000000000,1467928731481400000,34.109145,-117.712836167,27.2280006409,687.059997559
1467928737496540000,1467942854000000000,1467928737482270000,34.1091445,-117.712835667,27.2380008698,687.08001709
1467928743497730000,1467942858000000000,1467928743482210000,34.109144,-117.712835,27.2619991302,687.109985352
1467928749499880000,1467942860000000000,1467928749481200000,34.1091441667,-117.712835833,27.2709999084,687.130004883
1467928755501120000,1467942864000000000,1467928755482760000,34.1091435,-117.712835833,27.2740001678,687.150024414
1467928761502810000,1467942866000000000,1467928761482390000,34.1091428333,-117.712835167,27.2670001984,687.150024414
1467928767505320000,1467942870000000000,1467928767482630000,34.1091428333,-117.712834333,27.2369995117,687.08001709
1467928773505650000,1467942872000000000,1467928773481250000,34.1091425,-117.712833667,27.218000412,687.030029297
1467928779508070000,1467942876000000000,1467928779482290000,34.1091423333,-117.712833833,27.1790008545,686.91998291
1467928785510040000,1467942878000000000,1467928785483780000,34.109143,-117.712833667,27.1590003967,686.820007324
1467928791511780000,1467942882000000000,1467928791480840000,34.1091436667,-117.712834333,27.1189994812,686.640014648
1467928797513410000,1467942884000000000,1467928797481660000,34.1091438333,-117.712835333,27.1000003815,686.570007324
1467928803514360000,1467942888000000000,1467928803481710000,34.1091443333,-117.712836,27.0690002441,686.409973145
1467928809515640000,1467942890000000000,1467928809482910000,34.1091438333,-117.712834333,27.0580005646,686.349975586
1467928815517030000,1467942894000000000,1467928815482600000,34.1091446667,-117.712834833,27.0489997864,686.260009766
1467928821484920000,1467942896000000000,1467928821481620000,34.109144,-117.712834333,27.0480003357,686.229980469
1467928827486250000,1467942900000000000,1467928827481600000,34.1091433333,-117.712833333,27.0429992676,686.219970703
1467928833487460000,1467942902000000000,1467928833485570000,34.1091443333,-117.712833667,27.0380001068,686.179992676
1467928839488830000,1467942906000000000,1467928839485530000,34.1091428333,-117.712832667,27.0310001373,686.119995117
1467928845489970000,1467942908000000000,1467928845484590000,34.109142,-117.712831167,27.031999588,686.090026855
1467928851491220000,1467942912000000000,1467928851485100000,34.1091405,-117.712830167,27.0489997864,686.049987793
1467928857492500000,1467942914000000000,1467928857486230000,34.1091393333,-117.712830167,27.063999176,686.070007324
1467928863493890000,1467942918000000000,1467928863486790000,34.1091383333,-117.712830833,27.1060009003,686.190002441
1467928869495210000,1467942920000000000,1467928869487440000,34.1091371667,-117.7128305,27.1280002594,686.280029297
1467928875496630000,1467942924000000000,1467928875487110000,34.1091375,-117.712831167,27.1700000763,686.400024414
1467928881499910000,1467942926000000000,1467928881486500000,34.1091366667,-117.7128305,27.1909999847,686.450012207
1467928887501340000,1467942930000000000,1467928887488380000,34.1091353333,-117.712830167,27.2299995422,686.549987793
1467928893503400000,1467942932000000000,1467928893487650000,34.1091346667,-117.71283,27.2460002899,686.599975586
1467928899504590000,1467942936000000000,1467928899488030000,34.1091336667,-117.712830167,27.2770004272,686.700012207
1467928905505950000,1467942938000000000,1467928905488860000,34.1091323333,-117.71283,27.2910003662,686.75
1467928911507680000,1467942942000000000,1467928911489130000,34.109131,-117.712829667,27.3129997253,686.840026855
1467928917508840000,1467942944000000000,1467928917487040000,34.1091311667,-117.712829833,27.3159999847,686.880004883
1467928923510110000,1467942948000000000,1467928923489420000,34.1091311667,-117.712829333,27.3150005341,686.929992676
1467928929511300000,1467942950000000000,1467928929488860000,34.1091305,-117.7128295,27.3120002747,686.950012207
1467928935512490000,1467942954000000000,1467928935490260000,34.1091296667,-117.712829833,27.3010005951,686.909973145
1467928941513820000,1467942956000000000,1467928941488830000,34.1091288333,-117.712831,27.2919998169,686.859985352
1467928947515100000,1467942960000000000,1467928947489270000,34.1091278333,-117.712831833,27.267999649,686.780029297
1467928953489660000,1467942962000000000,1467928953485870000,34.109127,-117.712831333,27.2530002594,686.719970703
1467928959490770000,1467942966000000000,1467928959485750000,34.1091266667,-117.712831833,27.2229995728,686.559997559
1467928965491960000,1467942968000000000,1467928965487870000,34.1091265,-117.712832667,27.2119998932,686.530029297
1467928971493260000,1467942972000000000,1467928971488450000,34.1091258333,-117.712832667,27.2110004425,686.489990234
1467928977494490000,1467942974000000000,1467928977487960000,34.1091251667,-117.712832167,27.2189998627,686.469970703
1467928983495930000,1467942978000000000,1467928983488030000,34.1091248333,-117.712832,27.2390003204,686.460021973
1467928989497070000,1467942980000000000,1467928989486730000,34.1091241667,-117.712832833,27.2490005493,686.469970703
1467928995498980000,1467942984000000000,1467928995488880000,34.1091235,-117.712834,27.2730007172,686.5
1467929001500310000,1467942986000000000,1467929001485430000,34.1091233333,-117.712834833,27.2870006561,686.520019531
1467929007501570000,1467942990000000000,1467929007490020000,34.1091231667,-117.7128345,27.3090000153,686.609985352
1467929013503000000,1467942992000000000,1467929013487130000,34.109123,-117.712834167,27.3190002441,686.650024414
1467929019504280000,1467942996000000000,1467929019486790000,34.1091225,-117.7128345,27.3309993744,686.729980469
1467929025505440000,1467942998000000000,1467929025488600000,34.1091223333,-117.712834833,27.3309993744,686.760009766
1467929031506650000,1467943002000000000,1467929031487960000,34.1091215,-117.712834,27.3269996643,686.859985352
1467929037507860000,1467943004000000000,1467929037488160000,34.1091208333,-117.712834333,27.3229999542,686.91998291
1467929043509240000,1467943008000000000,1467929043486820000,34.1091198333,-117.712834667,27.3080005646,687
1467929049511470000,1467943010000000000,1467929049487910000,34.1091193333,-117.712835167,27.2980003357,687.020019531
1467929055512630000,1467943014000000000,1467929055487520000,34.109119,-117.712835167,27.2749996185,687
1467929061513840000,1467943016000000000,1467929061488680000,34.1091181667,-117.712836167,27.2619991302,686.969970703
1467929067515460000,1467943020000000000,1467929067488170000,34.1091176667,-117.712835667,27.2369995117,686.869995117
1467929073516610000,1467943022000000000,1467929073487420000,34.1091163333,-117.712835,27.2259998322,686.789978027
1467929079518080000,1467943026000000000,1467929079489410000,34.1091151667,-117.712836333,27.2059993744,686.640014648
1467929085519510000,1467943028000000000,1467929085488020000,34.1091143333,-117.7128365,27.1959991455,686.58001709
1467929091520980000,1467943032000000000,1467929091488460000,34.1091143333,-117.712837333,27.1779994965,686.489990234
1467929097522070000,1467943034000000000,1467929097491700000,34.1091133333,-117.712837833,27.1700000763,686.520019531
1467929103489970000,1467943038000000000,1467929103486430000,34.1091123333,-117.7128385,27.1539993286,686.619995117
1467929109491370000,1467943040000000000,1467929109488130000,34.1091108333,-117.712840167,27.1459999084,686.690002441
1467929115492460000,1467943044000000000,1467929115485030000,34.1091093333,-117.712841833,27.1299991608,686.799987793
1467929121493740000,1467943046000000000,1467929121489840000,34.1091093333,-117.712843167,27.1240005493,686.83001709
1467929127495850000,1467943050000000000,1467929127487440000,34.109109,-117.712843333,27.1130008698,686.869995117
1467929133497100000,1467943052000000000,1467929133485760000,34.1091076667,-117.712844667,27.1089992523,686.890014648
1467929139500220000,1467943056000000000,1467929139489240000,34.1091068333,-117.712845833,27.1040000916,686.929992676
1467929145501500000,1467943058000000000,1467929145488570000,34.1091056667,-117.712846667,27.1019992828,686.950012207
1467929151502810000,1467943062000000000,1467929151489010000,34.1091048333,-117.712847167,27.0979995728,686.969970703
1467929157504710000,1467943064000000000,1467929157489820000,34.109104,-117.7128465,27.0960006714,686.969970703
